url,rank,page_size_kb,total_byte_weight,load_time_s,response_time_s,num_requests,speed_index,dom_size,num_domains
https://doktorhaus.top/,100000,53.18,54454.0,2.743,1.456,9,3410.0,25,1
https://mir.az/,100000,1222.99,1252346.0,6.701,2.265,66,3756.0,713,8
https://www.kazan-kazan.com/,100000,1637.2,1676488.0,6.996,1.086,55,3035.0,369,11
https://www.philhealth.gov.ph/,50000,3537.29,3622182.0,13.526,6.329,52,8947.0,178,2
https://freesexkahani.in/,10000,167.68,171705.0,6.516,0.971,24,2580.0,1653,13
https://iptv-bg.com/,100000,626.69,641728.0,5.925,0.836,36,2661.0,332,11
https://cdn.appnext.com/,50000,4.84,4956.0,0.702,0.502,2,1300.0,42,1
https://www.suaporte.com.co/,50000,1470.27,1505558.0,8.861,2.986,28,8264.0,107,6
https://stuffer.ai/,100000,2255.98,2310123.0,14.607,0.386,92,2420.0,8225,9
https://denikn.cz/,50000,5387.56,5516866.0,16.287,1.336,77,12644.0,2856,28
https://www.purina.com/,100000,4818.69,4934335.0,35.585,0.984,203,5707.0,1257,46
https://www.fetisch.de/,100000,1994.47,2042340.0,9.974,1.203,66,9013.0,1232,15
https://www.cosedicasa.com/,50000,1869.33,1914195.0,9.744,1.806,48,6629.0,2380,15
https://ibjarates.com/,100000,9233.51,9455118.0,19.512,1.474,95,20060.0,1690,8
https://apek88ratu.com/,50000,8410.19,8612036.0,7.352,0.76,139,4739.0,2353,7
https://populerhokimainraj.xyz/,50000,9137.06,9356353.0,15.076,0.856,199,7139.0,1324,14
https://brescia.bakecaincontrii.com/,50000,1155.61,1183340.0,5.744,1.476,39,5110.0,610,7
https://normandale.learn.minnstate.edu/,100000,1275.13,1305738.0,9.131,1.402,98,5184.0,85,5
https://indiananalxxx.com/,100000,1181.35,1209700.0,3.822,0.851,93,3051.0,1015,5
https://sapphirestudios.pk/,100000,2956.81,3027772.0,20.444,1.101,142,8530.0,1936,14
https://job.myjobhelper.com/,50000,2048.39,2097547.0,8.603,0.934,49,3325.0,246,22
https://tenki.plus-msg.auone.jp/,100000,2504.73,2564840.0,46.829,1.157,1323,6706.0,368,251
https://www.mozzartbet.mk/,100000,4179.53,4279834.0,19.246,1.134,116,8012.0,1689,16
https://parameter.sk/,100000,10213.7,10458824.0,51.212,1.378,400,4700.0,696,35
https://onenavi.jp/,50000,378.58,387668.0,4.532,1.902,17,4380.0,49,1
https://www.eliteprospects.com/,50000,10870.39,11131276.0,103.477,1.522,1687,17912.0,1696,312
https://zalo.me/,50000,37205.12,38098042.0,8.119,1.486,32,6027.0,355,5
https://spotidownloader.com/,10000,482.46,494044.0,5.379,0.485,38,1845.0,218,10
https://arkeofili.com/,100000,1453.43,1488313.0,11.918,2.313,63,8283.0,634,8
https://www.nosorgulama.com/,100000,101.42,103857.0,3.145,1.349,8,3208.0,323,1
https://www.crossmarket.ai/,100000,1653.98,1693680.0,4.974,0.5,34,2880.0,107,6
https://epicvin.com/,100000,2683.45,2747856.0,24.802,0.527,144,3041.0,1131,36
https://forum.zwame.pt/,100000,1572.82,1610571.0,12.026,1.134,66,3280.0,1985,14
https://www.visir.is/,10000,19757.14,20231311.0,23.913,1.363,262,17310.0,3406,26
https://www.mentimeter.com/,50000,2377.39,2434451.0,15.351,1.639,124,10481.0,1272,14
https://www.colorado.edu/,100000,3902.37,3996029.0,11.367,0.555,109,4318.0,1563,40
https://mychart.ochin.org/,50000,7033.31,7202108.0,17.571,1.33,64,12496.0,2706,5
https://inlandempire.craigslist.org/,50000,705.07,721989.0,8.039,1.126,8,8491.0,1872,2
https://webmaal.cfd/,50000,15196.53,15561243.0,119.195,1.007,382,13693.0,790,26
https://reclub.co/,100000,2557.2,2618574.0,6.571,1.211,28,4711.0,338,5
https://m.economictimes.com/,5000,14309.35,14652778.0,131.322,0.871,2551,8377.0,6190,394
https://wbtenders.gov.in/,50000,666.23,682223.0,8.744,1.731,46,7713.0,,1
https://street-beat.ru/,100000,3687.22,3775712.0,35.218,2.391,290,13093.0,666,89
https://jmoassets.com/,100000,837.49,857589.0,5.105,1.159,45,5624.0,1160,2
https://le-45tours.fr/,50000,2597.74,2660082.0,8.628,1.383,44,3115.0,717,4
https://stripe.com/,50000,1116.12,1142907.0,18.459,1.87,264,3495.0,9266,8
https://interrapidisimo.com/,50000,3489.81,3573567.0,22.296,1.316,158,12494.0,1557,22
https://www.vivo.com/,5000,3786.57,3877448.0,11.041,2.425,73,7954.0,689,13
https://bases-coc.com/,100000,183.83,188246.0,4.876,1.786,15,3253.0,2196,2
https://www.bhimagold.com/,10000,6023.37,6167928.0,22.59,1.069,153,14278.0,1908,25
https://www.matichon.co.th/,50000,9571.55,9801267.0,112.812,0.492,1927,18818.0,3070,346
https://www.newyorker.com/,50000,13846.41,14178725.0,120.157,0.606,778,46146.0,2725,207
https://www.translate.com/,100000,1964.11,2011246.0,9.256,0.823,75,2405.0,1172,20
https://www.biznisinfo.ba/,50000,1342.72,1374946.0,9.347,1.622,60,4906.0,621,14
https://faponic.com/,100000,1912.25,1958144.0,4.436,0.707,45,3340.0,1169,7
https://asu2learn.asu.edu.eg/,50000,2961.71,3032794.0,10.174,1.914,59,10915.0,1882,4
https://www.elperiodicomediterraneo.com/,50000,3455.49,3538423.0,17.799,1.97,149,5939.0,2969,32
https://www.szon.hu/,100000,3481.46,3565011.0,16.889,1.137,84,5989.0,2601,11
https://store.sanyo-shokai.co.jp/,50000,14629.01,14980109.0,79.986,0.878,497,66982.0,5204,66
https://saradahentai.com/,50000,6031.67,6176431.0,8.993,0.487,76,3719.0,504,15
https://www.basketsession.com/,100000,1384.37,1417596.0,6.99,1.869,38,4856.0,1569,6
https://nettbutikk.celebrate.no/,100000,3434.94,3517379.0,17.706,1.334,207,4115.0,1236,24
https://businessonline.cibeg.com/,50000,123.18,126132.0,28.168,1.971,7,28700.0,14,1
https://fr.hdsex.org/,50000,9835.21,10071260.0,14.703,0.986,86,4794.0,612,24
https://food.ru/,50000,4740.04,4853796.0,22.684,2.141,159,13594.0,4800,22
https://www.drycleanerswestervilleohio.com/,100000,2162.24,2214135.0,28.647,2.28,219,5434.0,1298,35
https://kab-pegununganbintang.kpu.go.id/,100000,8110.94,8305598.0,27.812,2.922,88,21441.0,686,12
https://javplayer.org/,50000,5838.57,5978691.0,17.133,0.703,114,6651.0,1885,26
https://docs.n8n.io/,100000,2921.34,2991450.0,14.06,0.558,44,9872.0,5645,14
https://kits4beats.com/,100000,1598.35,1636715.0,5.658,1.575,52,6071.0,892,6
https://www.pjud.cl/,50000,6179.51,6327816.0,22.156,2.136,112,9567.0,1019,8
https://zexoads.com/,100000,6161.06,6308924.0,10.902,0.888,61,4264.0,391,17
https://seniorsdiscountclub.com.au/,100000,3734.79,3824423.0,89.813,1.509,2453,9475.0,2820,282
https://emmikochteinfach.de/,10000,6248.08,6398031.0,9.268,0.429,89,6685.0,1629,6
https://chicsoul.com/,100000,4499.26,4607245.0,34.763,0.917,313,19126.0,3151,58
https://bettery.ru/,50000,3910.67,4004529.0,28.683,1.438,180,13362.0,581,8
https://takecomic.jp/,100000,7787.33,7974224.0,16.364,1.327,145,8750.0,932,13
https://www.raeder-onlineshop.de/,100000,4338.51,4442633.0,22.148,1.905,129,7811.0,4512,25
https://fredrikoglouisa.no/,100000,2691.32,2755915.0,23.048,1.333,165,11407.0,3560,30
https://vsim.ua/,100000,0.0,0.0,30.354,0.0,2,0.0,77,2
https://vivutruyen.net/,50000,2406.02,2463767.0,10.171,1.283,69,4732.0,1142,9
https://hidya.jp/,100000,7130.01,7301128.0,42.793,1.484,297,16107.0,2494,55
https://yowestogel70.com/,50000,12254.88,12548997.0,11.975,1.113,117,6334.0,873,12
https://delhipolice.gov.in/,100000,10746.84,11004761.0,41.615,2.674,188,9566.0,1080,10
https://flatfy.ua/,50000,954.5,977413.0,8.214,0.964,66,3327.0,359,14
https://xosobamien.mobi/,50000,2683.74,2748152.0,22.616,1.57,115,4185.0,1469,30
https://www.madridhifi.com/,100000,2419.75,2477823.0,23.508,1.573,161,9340.0,3554,29
https://www.maariv.co.il/,5000,3443.9,3526550.0,120.879,1.238,2381,32990.0,2063,322
https://schools.mybrightwheel.com/,100000,3390.2,3471561.0,15.329,0.56,243,12714.0,117,12
https://academyunisur.com.mx/,100000,998.6,1022569.0,4.403,1.249,9,3661.0,45,2
https://ssoapp.balady.gov.sa/,100000,14502.53,14850587.0,37.156,2.157,41,34404.0,131,2
https://www.naukri.com/,1000,1235.58,1265234.0,7.357,0.988,71,3655.0,609,15
https://luxoptica.ua/,100000,6079.33,6225235.0,33.142,1.634,138,21072.0,3463,23
https://hit.club/,50000,298.28,305443.0,2.143,0.68,10,2361.0,45,3
https://www.oofos.com/,100000,7623.4,7806364.0,33.41,0.612,500,18988.0,2499,86
https://mos.comfortweather.com/,100000,2619.61,2682485.0,18.063,1.334,133,10456.0,992,22
https://infas.ciconcours.com/,100000,1163.39,1191312.0,4.463,1.124,12,3456.0,259,2
https://vcard.ameba.jp/,5000,610.36,625009.0,6.356,2.631,19,4601.0,41,5
https://app.v8sistema.com/,50000,3236.45,3314125.0,10.861,1.011,29,6916.0,50,12
https://www.christiancupid.com/,50000,1992.66,2040488.0,12.17,1.15,73,5444.0,896,26
https://www.nutrimuscle.com/,100000,7414.13,7592068.0,36.527,0.667,424,15281.0,4183,66
https://pregrado.upc.edu.pe/,100000,1988.46,2036179.0,16.91,0.756,110,4528.0,1185,38
https://www.177picyy.com/,100000,2016.56,2064961.0,8.735,0.507,95,7978.0,778,21
https://www.trademe.co.nz/,10000,3483.15,3566750.0,24.422,1.283,212,8433.0,1130,71
https://www.omegla.chat/,100000,652.21,667866.0,6.451,0.889,37,2985.0,176,11
https://aulas.udemex.edu.mx/,100000,6747.45,6909392.0,13.162,1.221,28,12953.0,223,4
https://docs.nvidia.com/,100000,12878.61,13187696.0,19.747,0.924,71,14253.0,1860,27
https://siplah.blibli.com/,100000,1087.71,1113812.0,6.466,0.786,60,6372.0,287,3
https://www.postimees.ee/,10000,4028.46,4125143.0,22.535,3.16,115,10140.0,788,39
https://www.hihuay.com/,50000,6858.78,7023395.0,31.212,0.875,300,3329.0,94,9
https://fajnegotowanie.pl/,50000,1041.91,1066913.0,12.662,2.273,31,6196.0,684,9
https://tet2dsc.apcfss.in/,50000,4399.02,4504596.0,6.616,0.884,38,5635.0,273,3
https://zabavnik.com/,100000,2986.37,3058040.0,24.989,2.043,163,9193.0,1345,25
https://www.eleconomista.es/,5000,2015.33,2063701.0,12.045,0.723,110,5237.0,3544,35
https://huay1bet.com/,100000,1858.86,1903477.0,6.014,1.34,29,6532.0,113,5
https://www.conexaomadura.com.br/,50000,1490.69,1526470.0,10.99,2.07,82,9683.0,702,11
https://www.freesupertips.com/,50000,8857.64,9070224.0,34.52,0.969,215,8915.0,1297,5
https://www.montbell.jp/,100000,2138.83,2190167.0,13.068,1.772,82,8548.0,388,8
https://www.typingtest.com/,5000,252.11,258156.0,2.85,0.52,25,2716.0,301,6
https://www.spankingtube.com/,50000,672.25,688380.0,4.564,1.133,28,3108.0,409,7
https://inkafarma.pe/,10000,4099.27,4197651.0,22.648,0.865,222,20403.0,994,34
https://bisoncasino.io/,100000,175.43,179636.0,2.417,0.569,10,2604.0,14,4
https://yepoda.it/,100000,1429.87,1464187.0,5.176,0.797,119,4114.0,2842,18
https://m.ex-m.jp/,50000,16786.84,17189726.0,24.745,2.031,124,9113.0,1205,9
https://www.pnas.org/,100000,3463.74,3546868.0,13.035,0.773,65,11638.0,2017,9
https://firtka.if.ua/,100000,25368.87,25977724.0,27.386,1.452,110,8765.0,1455,21
https://www.gulfsexxx.com/,50000,549.76,562950.0,7.385,0.406,59,2485.0,512,11
https://www.definebabe.com/,50000,607.2,621769.0,4.05,0.63,29,2666.0,2177,7
https://soytupperware2.web.app/,100000,1790.05,1833013.0,10.471,0.511,45,7164.0,103,8
https://www.sexlikereal.com/,100000,3436.01,3518479.0,12.616,1.476,106,3390.0,476,13
https://www.sonymusicshop.jp/,100000,9778.06,10012735.0,25.039,1.685,168,13596.0,1389,35
https://vtr.com/,50000,10467.31,10718529.0,29.779,1.16,173,12384.0,1417,37
https://moodle3.ntnu.edu.tw/,100000,2216.69,2269888.0,8.194,2.346,32,6184.0,317,4
https://mratm88.bet/,100000,31032.83,31777614.0,21.42,1.379,174,21333.0,1008,13
https://amorelpasto.com/,50000,852.25,872702.0,6.162,1.02,55,3834.0,414,10
https://dipendente.sigmapaghe.com/,50000,527.97,540640.0,5.848,1.673,15,6300.0,16,2
https://telesalud.gob.cl/,100000,5970.71,6114007.0,3.898,0.674,23,4293.0,173,3
https://www.dineroalinstante.viabcp.com/,100000,1184.9,1213339.0,5.434,1.115,31,5056.0,670,5
https://www.ilearnu.lu.edu.ph/,100000,1771.21,1813722.0,8.25,2.518,37,6225.0,126,6
https://pelisplushd.bz/,100000,222.43,227764.0,2.783,0.769,21,2070.0,1330,3
https://www.maison-travaux.fr/,50000,2309.28,2364700.0,11.201,0.468,120,4173.0,1004,43
https://javindo.dev/,50000,3779.61,3870325.0,5.359,1.365,35,4252.0,273,8
https://www.motorpasionmoto.com/,100000,3924.61,4018804.0,110.429,0.624,1863,4738.0,1162,316
https://www.ziprecruiter.com/,5000,1458.84,1493855.0,6.77,0.455,38,1964.0,354,5
https://hynjoku.com/,100000,2992.02,3063826.0,25.602,7.111,127,12226.0,1229,13
https://estudante.wyden.com.br/,100000,7382.05,7559217.0,20.074,1.349,60,17518.0,174,13
https://inpoland.net.pl/,100000,5446.11,5576818.0,27.343,3.917,193,11131.0,2040,19
https://www.gazetasp.com.br/,10000,6029.59,6174297.0,120.413,0.484,1847,32098.0,1331,303
https://www.servidor.rj.gov.br/,100000,2091.74,2141938.0,14.397,2.297,49,8115.0,183,8
https://www.gierkionline.pl/,100000,961.44,984511.0,6.503,0.535,54,3588.0,433,6
https://secretlab.eu/,100000,60626.73,62081769.0,49.325,0.889,270,24341.0,2456,42
https://esquelas.elnortedecastilla.es/,100000,1841.33,1885525.0,17.133,1.085,128,3647.0,1644,27
https://www.aurafragrance.com/,50000,4329.04,4432936.0,26.217,0.63,231,7872.0,477,49
https://www.deviants.com/,50000,5064.3,5185844.0,7.804,0.703,57,5082.0,1256,15
https://arenda.az/,100000,4095.04,4193317.0,17.029,1.457,118,5022.0,9352,21
https://www.stilearte.it/,50000,2403.72,2461405.0,4.563,1.007,29,2584.0,837,6
https://lamoto.com.ar/,50000,644.95,660427.0,5.602,0.539,47,2556.0,1239,5
https://www.sosyalciniz.net/,100000,843.73,863977.0,4.987,2.62,13,4249.0,6148,1
https://www.coches.com/,50000,1370.68,1403580.0,11.862,1.023,77,9990.0,1669,9
https://www.booknet.co.il/,100000,1080.28,1106203.0,7.325,0.646,41,4625.0,2737,3
https://marketmnd.com/,100000,8229.59,8427102.0,23.629,1.096,162,11125.0,977,37
https://www.vnukovo.ru/,100000,7009.92,7178154.0,24.576,2.537,82,13810.0,3239,6
https://www.ozmall.co.jp/,50000,23607.35,24173930.0,53.951,1.16,1512,20041.0,2125,299
https://ramendb.supleks.jp/,50000,11167.83,11435854.0,119.89,1.052,1763,15852.0,637,289
https://rus.sexkomix22.com/,100000,263.75,270082.0,8.329,0.876,24,1800.0,26,7
https://www.swiftqueue.co.uk/,50000,1612.85,1651563.0,5.254,1.337,39,4558.0,347,3
https://btbb87012.com/,50000,4453.24,4560121.0,16.245,0.903,145,8291.0,783,19
https://m.marshalls.com/,10000,4641.82,4753224.0,16.863,1.68,195,9900.0,1553,37
https://pli.indiapost.gov.in/,50000,898.74,920308.0,7.157,1.889,24,6648.0,34,1
https://www.businesstimes.com.sg/,50000,13005.94,13318082.0,49.033,0.857,296,15070.0,830,77
https://www.trueclassictees.com/,50000,8960.4,9175446.0,79.29,0.605,850,48931.0,,145
https://www.myprotein.com/,50000,2549.88,2611075.0,29.811,1.111,214,7017.0,2236,22
https://www.benri.com/,50000,1544.85,1581931.0,15.11,2.223,107,7719.0,1121,17
https://www.sr.de/,50000,1493.41,1529255.0,8.931,1.177,95,5618.0,2851,8
https://www.solotodo.cl/,100000,2397.78,2455327.0,13.519,1.338,102,4457.0,1180,20
https://consola.zione.com.mx/,50000,2187.08,2239573.0,7.6,1.587,56,5051.0,338,13
https://marketplace.secondlife.com/,10000,7299.26,7474446.0,14.909,3.049,116,6539.0,1345,22
https://trakcarelabwebview.nhls.ac.za/,100000,1.36,1394.0,4.727,4.117,2,4900.0,3,1
https://www.saint-marc-hd.com/,50000,37966.57,38877770.0,33.826,2.225,187,10882.0,990,21
https://rajabandot.com/,50000,19371.35,19836259.0,12.95,1.249,157,6584.0,986,16
https://jtichat.com/,100000,4100.71,4199129.0,7.926,2.199,32,6345.0,219,6
https://www.playyahtzee.com/,100000,8448.0,8650747.0,15.078,0.621,92,8653.0,654,15
https://cuci2.com/,50000,29065.76,29763340.0,19.823,1.712,286,16922.0,2014,13
https://weather.rambler.ru/,100000,2079.87,2129787.0,26.589,1.44,327,13392.0,558,79
https://www.1101.com/,50000,6012.82,6157132.0,13.434,0.965,168,13321.0,1162,23
https://bluemoji.io/,100000,2453.85,2512739.0,11.452,0.494,72,9635.0,5642,16
https://www.aruba.it/,100000,2303.81,2359098.0,16.081,1.838,127,4837.0,2015,17
https://www.poznatsvet.cz/,50000,3278.69,3357375.0,34.329,0.934,422,14996.0,1071,98
https://www.viarail.ca/,100000,9790.6,10025573.0,32.185,1.024,202,20527.0,4166,31
https://kaigoshinootakunaburogu.com/,100000,2491.75,2551552.0,17.158,1.674,138,4493.0,993,24
https://www.proff.no/,50000,2942.12,3012735.0,26.391,0.504,213,8920.0,436,82
https://almashhad.com/,50000,5840.67,5980843.0,29.086,1.711,251,10259.0,2699,28
https://www.bluevideos.net/,10000,925.37,947576.0,1.708,0.486,45,1864.0,211,2
https://fora.ua/,100000,9510.67,9738924.0,30.366,1.467,253,24733.0,2163,43
https://ceciyi.sbs/,100000,1445.95,1480656.0,10.142,0.828,79,3629.0,1170,12
https://www.unomotos.com.ar/,100000,22709.31,23254331.0,8.656,0.607,174,3823.0,2511,14
https://amourpulse.org/,100000,90.31,92480.0,2.188,1.028,14,2318.0,67,1
https://www.smeg.com/,100000,16945.43,17352125.0,17.404,0.636,272,6139.0,4110,14
https://c777.one/,50000,16603.29,17001771.0,13.682,0.683,143,11268.0,6266,4
https://sscasn.bkn.go.id/,50000,573.21,586964.0,8.042,1.931,26,3573.0,191,4
https://s30334948066.mirtesen.ru/,100000,2401.25,2458885.0,26.587,1.99,99,7654.0,535,24
https://www.marathisexyvideo.com/,50000,646.17,661676.0,6.796,0.779,64,3032.0,740,11
https://www.specsavers.com.au/,50000,2617.56,2680382.0,20.909,1.354,149,4704.0,943,57
https://www.deporvillage.fr/,50000,5001.8,5121848.0,23.981,1.063,133,18312.0,3067,21
https://www.bricodepot.fr/,5000,7425.36,7603569.0,66.698,1.924,327,10438.0,17627,61
https://www.hudhomesusa.org/,100000,479.51,491023.0,90.095,44.77,18,0.0,246,10
https://scanimnortal.com/,100000,1081.12,1107071.0,11.708,1.542,95,5174.0,765,23
https://www.originalmarines.com/,50000,8660.38,8868234.0,27.84,1.88,209,13898.0,3943,32
https://www.chronicleonline.com/,100000,7221.31,7394621.0,124.426,1.363,1199,25978.0,4211,259
https://hoshi.cocoloni.jp/,50000,16212.55,16601651.0,36.271,2.779,261,8988.0,1058,69
https://asia.health-and-med.com/,50000,40.26,41222.0,1.792,0.927,6,2310.0,28,4
https://pornstars.tube/,10000,19480.53,19948064.0,22.149,0.975,201,7795.0,1719,32
https://www.abbottlyon.com/,50000,8948.57,9163340.0,67.225,0.659,552,46133.0,4645,85
https://www.buzzsneakers.hr/,100000,3832.11,3924078.0,26.082,2.859,204,20906.0,3122,20
https://www.lusiadas.pt/,100000,1523.45,1560012.0,10.687,1.505,69,7993.0,2306,7
https://webcloudtechnology.in/,100000,774.02,792592.0,5.98,0.566,28,3475.0,621,11
https://www.haufe.de/,100000,5274.15,5400733.0,11.438,1.173,82,6113.0,763,23
https://zh88.pro/,100000,7916.01,8105993.0,32.678,0.774,239,25476.0,1168,19
https://epos.mahafood.gov.in/,50000,2559.82,2621258.0,9.734,1.781,76,6663.0,1612,4
https://www.sportoutdoor24.it/,50000,4058.96,4156373.0,11.908,2.161,41,6232.0,755,7
https://dndnha.cam/,100000,1819.89,1863564.0,19.066,1.167,152,5596.0,670,20
https://www.devnetjobsindia.org/,100000,2786.67,2853551.0,7.279,1.063,39,3759.0,3827,4
https://www.legislation.gov.uk/,50000,425.18,435385.0,5.31,0.763,29,5138.0,338,4
https://services.nidw.gov.bd/,10000,1962.01,2009094.0,13.89,2.356,48,11629.0,190,6
https://door.deu.ac.kr/,100000,1917.42,1963433.0,21.435,2.974,32,14388.0,149,3
https://dailypakistan.com.pk/,50000,4264.79,4367150.0,14.526,1.091,112,4570.0,1603,36
https://www.shipsltd.co.jp/,50000,8392.17,8593581.0,43.247,2.532,442,22967.0,4865,84
https://www.sigaa.ufs.br/,50000,371.29,380197.0,8.715,2.84,63,7077.0,376,2
https://www.wichealth.org/,100000,11981.07,12268620.0,23.155,1.074,68,15833.0,356,19
https://www.gindaco.com/,100000,2898.33,2967892.0,8.227,1.184,78,7035.0,1119,6
https://open.fm/,50000,8387.26,8588556.0,99.171,1.365,363,8810.0,757,27
https://www.nbcphiladelphia.com/,100000,6497.12,6653047.0,36.793,1.105,335,7141.0,3217,101
https://app.gostudiopro.com/,50000,1134.11,1161330.0,8.032,1.198,34,3237.0,82,8
https://www.morgandetoi.fr/,50000,4923.78,5041951.0,119.703,1.532,397,9801.0,1589,42
https://www.i24news.tv/,50000,1417.47,1451489.0,29.127,0.526,260,5449.0,1378,12
https://pay.autopay.eu/,50000,1171.53,1199648.0,8.367,1.532,70,5125.0,209,6
https://cf-vanguard.com/,100000,8358.15,8558749.0,14.612,1.218,154,12814.0,428,18
https://infraccionesba.gba.gob.ar/,50000,1318.65,1350300.0,6.108,1.761,28,5182.0,313,5
https://www.playindialottery.com/,10000,419.69,429758.0,2.7,0.614,23,2795.0,372,2
https://www.matalan.co.uk/,5000,4976.83,5096274.0,22.991,2.651,169,12020.0,3954,21
https://www.quicket.co.za/,100000,16507.17,16903339.0,12.25,0.947,92,7468.0,643,23
https://www.avrebo.app/,100000,960.58,983629.0,7.127,0.514,35,2927.0,77,4
https://h5.xiaohei.com/,50000,10479.92,10731439.0,33.236,1.355,36,16035.0,397,8
https://02.ikiru.wtf/,5000,9395.85,9621353.0,13.735,0.826,56,4032.0,4243,11
https://www.web-pra.com/,50000,3518.79,3603243.0,27.928,1.58,270,10170.0,2055,19
https://diia.gov.ua/,50000,13748.61,14078577.0,22.501,1.599,56,7065.0,1117,6
https://old.statarea.com/,100000,1680.67,1721004.0,14.674,0.819,136,3592.0,3036,26
https://tampilbest.xyz/,100000,17111.76,17522438.0,11.798,0.716,170,5877.0,1958,11
https://www.gob.ec/,50000,964.06,987195.0,4.098,1.432,41,4279.0,310,8
https://mkvcinemasapk.com/,50000,856.49,877041.0,9.665,0.547,73,4705.0,651,9
https://medal.tv/,50000,13447.58,13770325.0,21.526,0.827,205,6721.0,948,58
https://www.defensoria.sp.def.br/,100000,7106.44,7276992.0,29.273,1.269,108,11909.0,1314,15
https://arealogada.loovi.com.br/,100000,3417.8,3499831.0,16.652,0.802,80,9406.0,91,27
https://ganjoor.net/,10000,2612.81,2675516.0,39.917,1.239,245,4572.0,1903,4
https://game.vicitygame.com/,50000,2052.23,2101480.0,12.707,1.088,82,5043.0,209,15
https://timnegocia.com.br/,100000,6711.7,6872781.0,7.563,0.583,42,5648.0,471,6
https://kelopravah.news/,100000,4365.48,4470252.0,5.864,0.775,43,4381.0,1309,10
https://www.revolutionrace.de/,100000,4671.21,4783322.0,17.808,0.979,276,10853.0,1620,6
https://sutisancha.com/,100000,10114.01,10356744.0,56.87,1.422,299,27130.0,7299,44
https://2cemara777.net/,100000,5491.12,5622902.0,14.644,1.625,89,6511.0,952,13
https://www.cuanwin.travel/,100000,4489.28,4597025.0,17.183,2.189,98,8193.0,2389,19
https://www.lucardi.nl/,50000,3288.54,3367468.0,19.74,1.931,116,7983.0,3443,21
https://www.kfea.ro/,50000,1693.14,1733778.0,8.717,1.601,86,5679.0,1898,18
https://corsidilaurea.uniroma1.it/,100000,4807.91,4923303.0,21.051,1.716,278,8127.0,5904,2
https://www.k-tuin.com/,100000,1690.22,1730790.0,8.857,1.035,48,4890.0,1277,11
https://zoozhamster.com/,50000,277.84,284512.0,1.642,0.653,27,1859.0,549,1
https://cinego.co/,100000,301.26,308493.0,2.311,0.392,15,2414.0,294,6
https://www.nectar.com/,50000,8810.96,9022423.0,13.169,0.994,221,11482.0,724,13
https://personas.supervielle.com.ar/,100000,3632.95,3720139.0,20.693,2.407,70,14667.0,234,20
https://www.jaquar.com/,50000,6783.71,6946518.0,13.966,2.641,174,8027.0,971,31
https://mangaonline.app/,50000,1939.94,1986497.0,8.329,0.925,102,3359.0,1026,17
https://cr.siman.com/,100000,5967.57,6110796.0,40.621,1.173,303,22310.0,3420,42
https://www.embryoall.com.br/,100000,9102.18,9320637.0,14.289,1.591,127,3248.0,583,11
https://us.shop.battle.net/,50000,15055.34,15416671.0,28.586,2.757,159,13559.0,2180,20
https://copilot.microsoft.com/,5000,1543.5,1580549.0,14.117,0.529,124,3176.0,319,23
https://lady.khan.co.kr/,50000,2349.61,2406005.0,21.156,2.354,101,11824.0,943,24
https://d.kiz5dar-qzdp.net/,50000,846.04,866345.0,6.563,1.756,62,4276.0,3242,3
https://login.11st.co.kr/,50000,2199.94,2252739.0,12.664,2.272,57,8471.0,312,13
https://www.lamnia.com/,50000,1798.89,1842063.0,6.626,1.202,84,4123.0,2905,3
https://hb01.tarjetasol.com.ar/,100000,318.3,325944.0,5.053,1.724,12,4280.0,43,1
https://www.yakult-swallows.co.jp/,100000,9614.42,9845169.0,18.299,1.7,156,10170.0,1217,38
https://www.mein-schoener-garten.de/,50000,4958.25,5077252.0,16.551,1.775,133,12280.0,2001,13
https://www.hit789.com/,50000,6666.26,6826247.0,10.964,0.984,201,3503.0,199,8
https://gerasom.com/,100000,21561.61,22079093.0,9.124,0.949,84,3695.0,632,12
https://www.jeevansathi.com/,50000,3749.36,3839349.0,17.612,2.214,100,9102.0,1820,30
https://vintage-dental.net/,100000,1464.75,1499900.0,9.707,0.737,66,4774.0,3194,23
https://remiks.com/,50000,3805.31,3896636.0,17.624,0.569,115,8614.0,2572,27
https://www.autoskola-testy.cz/,100000,1277.84,1308509.0,7.261,1.133,69,3514.0,459,14
https://web.quizknock.com/,50000,11733.89,12015503.0,15.444,1.242,82,7900.0,950,13
https://www.travelclub.es/,50000,5073.52,5195285.0,16.061,0.952,112,10552.0,1293,23
https://bitlabs.link/,50000,0.02,18.0,0.698,0.497,2,0.0,2,1
https://www.city.funabashi.lg.jp/,100000,4118.91,4217761.0,11.633,1.839,130,6846.0,785,6
https://kltutors.com/,50000,2459.92,2518956.0,14.769,0.996,109,4698.0,628,29
https://www.tabirai.net/,100000,1873.66,1918625.0,10.944,1.642,81,7723.0,1249,18
https://www.iwoca.co.uk/,100000,1241.74,1271546.0,9.076,1.062,47,7337.0,1163,11
https://zena.blic.rs/,10000,4390.44,4495808.0,32.653,1.743,401,4184.0,1310,148
https://www.rambler.ru/,10000,2892.16,2961575.0,48.491,1.492,308,20838.0,1482,42
https://prace.bazos.cz/,50000,564.43,577977.0,3.703,1.211,26,3175.0,505,4
https://www.latestmodapks.com/,100000,1492.75,1528575.0,16.071,0.372,137,2780.0,1227,18
https://cricket.one/,100000,2871.67,2940586.0,19.44,1.602,135,3649.0,900,42
